江湾体育场,体育休闲服务;运动场馆;综合体育馆,淞沪路234号(江湾体育场地铁站13号口步行380米),121.516557,31.306615
上海体育学院综合馆,体育休闲服务;运动场馆;综合体育馆,五角场镇长海路345号,121.528036,31.310151
杨浦温水游泳池,体育休闲服务;运动场馆;游泳馆,打虎山路19号(鞍山新村地铁站4号口步行160米),121.508938,31.271775
杨浦体育馆,体育休闲服务;运动场馆;综合体育馆,周家嘴路3681号,121.541187,31.27874
复旦大学游泳馆,体育休闲服务;运动场馆;游泳馆,邯郸路220号复旦大学邯郸校区南区学生公寓内,121.502412,31.292314
复旦大学邯郸校区北区体育馆,体育休闲服务;运动场馆;综合体育馆,邯郸路220号复旦大学邯郸校区,121.495707,31.300823
同济大学四平路校区游泳馆(暂停营业),体育休闲服务;运动场馆;游泳馆,四平路1239号同济大学四平路校区,121.501631,31.280959
白洋淀足球场(暂停营业),体育休闲服务;运动场馆;足球场,长阳路3399号(爱国路地铁站1号口步行210米),121.553043,31.281582
许昌游泳池(暂停营业),体育休闲服务;运动场馆;游泳馆,许昌路375号(平凉路地铁站3号口步行470米),121.525213,31.254682
江湾体育中心游泳馆,体育休闲服务;运动场馆;游泳馆,国和路346号江湾体育场内(国和路与政立路交口),121.518607,31.306834
复旦科技园体育中心,体育休闲服务;运动场馆;综合体育馆,密云路1018号,121.50218,31.288881
上海市中原体育场,体育休闲服务;运动场馆;综合体育馆,开鲁路518,121.526703,31.325148
正大集团体育馆,体育休闲服务;运动场馆;综合体育馆,国权路505复旦大学,121.503615,31.292733
祥铭体育中心(民京路店),体育休闲服务;运动场馆;健身中心|体育休闲服务;运动场馆;综合体育馆,民京路781号,121.520707,31.320492
复旦大学-场馆中心,体育休闲服务;运动场馆;综合体育馆,政修路复旦大学(邯郸校区),121.502388,31.291749
冠军冰场,体育休闲服务;运动场馆;溜冰场,淞沪路8号百联又一城购物中心7F层,121.51552,31.301734
江湾体育中心综合体育馆,体育休闲服务;运动场馆;综合体育馆,国和路346号,121.518592,31.307601
上体运动健康促进中心,体育休闲服务;运动场馆;综合体育馆,五角场镇长海路345号,121.528036,31.310151
虬江码头路市民球场,体育休闲服务;运动场馆;综合体育馆,南翔殷路虬江码头路足球场,121.555185,31.305081
杨浦高级中学游泳池,体育休闲服务;运动场馆;游泳馆,大连西路20号(四平路地铁站4号口步行220米),121.499026,31.276450
马良行俱乐部杨浦击剑馆,体育休闲服务;运动场馆;综合体育馆,上海市隆昌路640号2楼西侧,121.540329,31.279702
美再晨游泳馆(新江湾店),体育休闲服务;运动场馆;游泳馆,政和路1000号(同济一附中西门),121.517888,31.337939
市东游泳馆,体育休闲服务;运动场馆;游泳馆,辽阳路27号(近大连路),121.517989,31.258172
江湾足球场,体育休闲服务;运动场馆;足球场,国和路346号(江湾体育场地铁站12号口步行160米),121.515517,31.306402
爱久游泳馆,体育休闲服务;运动场馆;游泳馆,殷行街道国伟路300号B栋,121.532982,31.331863
江湾体育场,体育休闲服务;运动场馆;综合体育馆,淞沪路234号(江湾体育场地铁站13号口步行380米),121.516557,31.306615
上海体育学院综合馆,体育休闲服务;运动场馆;综合体育馆,五角场镇长海路345号,121.528036,31.310151
杨浦温水游泳池,体育休闲服务;运动场馆;游泳馆,打虎山路19号(鞍山新村地铁站4号口步行160米),121.508938,31.271775
杨浦体育馆,体育休闲服务;运动场馆;综合体育馆,周家嘴路3681号,121.541187,31.27874
复旦大学游泳馆,体育休闲服务;运动场馆;游泳馆,邯郸路220号复旦大学邯郸校区南区学生公寓内,121.502412,31.292314
复旦大学邯郸校区北区体育馆,体育休闲服务;运动场馆;综合体育馆,邯郸路220号复旦大学邯郸校区,121.495707,31.300823
同济大学四平路校区游泳馆(暂停营业),体育休闲服务;运动场馆;游泳馆,四平路1239号同济大学四平路校区,121.501631,31.280959
白洋淀足球场(暂停营业),体育休闲服务;运动场馆;足球场,长阳路3399号(爱国路地铁站1号口步行210米),121.553043,31.281582
许昌游泳池(暂停营业),体育休闲服务;运动场馆;游泳馆,许昌路375号(平凉路地铁站3号口步行470米),121.525213,31.254682
江湾体育中心游泳馆,体育休闲服务;运动场馆;游泳馆,国和路346号江湾体育场内(国和路与政立路交口),121.518607,31.306834
复旦科技园体育中心,体育休闲服务;运动场馆;综合体育馆,密云路1018号,121.50218,31.288881
上海市中原体育场,体育休闲服务;运动场馆;综合体育馆,开鲁路518,121.526703,31.325148
正大集团体育馆,体育休闲服务;运动场馆;综合体育馆,国权路505复旦大学,121.503615,31.292733
祥铭体育中心(民京路店),体育休闲服务;运动场馆;健身中心|体育休闲服务;运动场馆;综合体育馆,民京路781号,121.520707,31.320492
复旦大学-场馆中心,体育休闲服务;运动场馆;综合体育馆,政修路复旦大学(邯郸校区),121.502388,31.291749
冠军冰场,体育休闲服务;运动场馆;溜冰场,淞沪路8号百联又一城购物中心7F层,121.51552,31.301734
江湾体育中心综合体育馆,体育休闲服务;运动场馆;综合体育馆,国和路346号,121.518592,31.307601
上体运动健康促进中心,体育休闲服务;运动场馆;综合体育馆,五角场镇长海路345号,121.528036,31.310151
虬江码头路市民球场,体育休闲服务;运动场馆;综合体育馆,南翔殷路虬江码头路足球场,121.555185,31.305081
杨浦高级中学游泳池,体育休闲服务;运动场馆;游泳馆,大连西路20号(四平路地铁站4号口步行220米),121.499026,31.276450
马良行俱乐部杨浦击剑馆,体育休闲服务;运动场馆;综合体育馆,上海市隆昌路640号2楼西侧,121.540329,31.279702
美再晨游泳馆(新江湾店),体育休闲服务;运动场馆;游泳馆,政和路1000号(同济一附中西门),121.517888,31.337939
市东游泳馆,体育休闲服务;运动场馆;游泳馆,辽阳路27号(近大连路),121.517989,31.258172
江湾足球场,体育休闲服务;运动场馆;足球场,国和路346号(江湾体育场地铁站12号口步行160米),121.515517,31.306402
爱久游泳馆,体育休闲服务;运动场馆;游泳馆,殷行街道国伟路300号B栋,121.532982,31.331863
同济大学四平路校区(南区)体育馆,体育休闲服务;运动场馆;综合体育馆,赤峰路67号,121.499105,31.279716
民星运动馆(羽毛球和篮球),体育休闲服务;运动场馆;综合体育馆,民星路158号,121.552101,31.311967
上海财经大学游泳馆,体育休闲服务;运动场馆;游泳馆,武东路288号上海财经大学,121.491021,31.30481
杨浦少体校综合训练馆,体育休闲服务;运动场馆;综合体育馆,隆昌路640号左转,121.540684,31.281058
大桥社区公共篮球场,体育休闲服务;运动场馆;篮球场馆,宁国路503-23号楼附近,121.533662,31.268248
上海市中原体育场游泳馆,体育休闲服务;运动场馆;游泳馆,开鲁路518号(世界路口附近),121.526610,31.325179
市京游泳馆,体育休闲服务;运动场馆;游泳馆,民京路781号5号馆,121.520930,31.319991
上海世炬游泳健身中心(黄兴体育公园店),体育休闲服务;运动场馆;游泳馆,双阳北路与国顺东路交叉口北约60米,121.525848,31.294436
复旦皇冠假日酒店网球场,体育休闲服务;娱乐场所;酒吧|体育休闲服务;运动场馆;网球场,邯郸路199号上海复旦皇冠假日酒店19层,121.502485,31.294487
WoWoW篮球馆,体育休闲服务;运动场馆;篮球场馆,长海路街道军工路1300号内,121.547043,31.305624
三湘屋顶足球场,体育休闲服务;运动场馆;足球场,逸仙路519号新南华酒楼5楼,121.487293,31.300468
ABL2运动馆,体育休闲服务;运动场馆;综合体育馆,军工路1076号214幢,121.553487,31.296517
中原网球馆(暂停营业),体育休闲服务;运动场馆;网球场,开鲁路518-1号,121.526143,31.324954
长白社区公共篮球场,体育休闲服务;运动场馆;篮球场馆,中环路松花江路40弄小区东侧约50米,121.546513,31.296384
政悦路社区公共运动场(杨浦店),体育休闲服务;运动场馆;篮球场馆,政悦路涵碧景苑西北侧约30米,121.520694,31.326599
杨浦区体育活动中心-游泳馆(暂停营业),体育休闲服务;运动场馆;游泳馆,舒兰路50号,121.539925,31.280987
复旦大学篮球馆,体育休闲服务;运动场馆;篮球场馆,邯郸路220号复旦大学邯郸校区,121.498442,31.299102
殷行社区公共运动场,体育休闲服务;运动场馆;篮球场馆,白城路566号,121.543977,31.322829
上海市江湾体育场(本部),体育休闲服务;运动场馆;综合体育馆,国和路346号江湾体育场137-139室12B看台附近,121.515675,31.304849
新江湾城生态足球场,体育休闲服务;运动场馆;足球场,政悦路195号门口,121.520719,31.327416
同济大学一二九篮球场篮球场(赤峰路),体育休闲服务;运动场馆;篮球场馆,四平路1251号同济大学,121.503140,31.281588
北外滩2361足球俱乐部,体育休闲服务;运动场馆;足球场,杨树浦路2361号9号楼顶,121.548463,31.267410
复旦大学邯郸校区篮球场,体育休闲服务;运动场馆;篮球场馆,邯郸路434附近,121.506824,31.297878
上海开放大学篮球场,体育休闲服务;运动场馆;篮球场馆,国顺路288号(近四平路),121.514576,31.292214
复旦大学江湾校区篮球场,体育休闲服务;运动场馆;篮球场馆,淞沪路2005号(近国帆路)复旦大学(江湾新校区)内,121.502792,31.335776
新时代篮球培训(杨浦体育馆校区),体育休闲服务;运动场馆;篮球场馆,隆昌路640号杨浦体育馆(篮球气膜馆),121.540176,31.279558
99网球俱乐部,体育休闲服务;运动场馆;网球场,国顺西路800号西楼二楼中央球场,121.524418,31.293893
黄兴体育公园网球场,体育休闲服务;运动场馆;网球场,五角场镇双阳北路363号,121.526420,31.294927
城市轮滑(紫荆广场),体育休闲服务;运动场馆;溜冰场|科教文化服务;培训机构;培训机构,控江路1628号紫荆广场F3层L3-21,121.516680,31.275013
洛克公园(长阳路店),体育休闲服务;运动场馆;篮球场馆,内江路191号,121.548910,31.277740
欧伴游泳健身房,体育休闲服务;运动场馆;游泳馆,佳木斯路358号,121.537122,31.295783
锐那篮球馆,体育休闲服务;运动场馆;篮球场馆,平凉路2241号智慧坊12号楼,121.548348,31.273969
Seven Court篮球馆,体育休闲服务;运动场馆;篮球场馆,双阳北路363号,121.525710,31.294906
码头篮球场,体育休闲服务;运动场馆;篮球场馆,平定路最南面靠近江边,121.552143,31.262884
小飞鱼青少年游泳俱乐部,体育休闲服务;运动场馆;游泳馆,5角场国顺东路关山路102号(大润发和国美附近),121.521409,31.291955
复旦大学南区小足球场,体育休闲服务;运动场馆;足球场,邯郸路220号复旦大学邯郸校区,121.502801,31.290321
涛创体育篮球馆,体育休闲服务;运动场馆;篮球场馆,民京路781号市京体育产业园6号楼,121.520077,31.319339
上海市中原体育场分部,体育休闲服务;运动场馆;综合体育馆,包头路418号,121.539107,31.315849
上海城建学院-篮球场,体育休闲服务;运动场馆;篮球场馆,军工路2360号,121.556414,31.326626
佳得乐篮球馆,体育休闲服务;运动场馆;篮球场馆,闸殷路345号芭提雅假日酒店左侧50米进去直走100米左侧4号门,121.523970,31.324872
上海市中原体育场-篮球场,体育休闲服务;运动场馆;篮球场馆,包头路380号,121.539069,31.315820
共青国家森林公园足球场,体育休闲服务;运动场馆;足球场,军工路2000号共青森林公园(北小门附近),121.551984,31.317893
WE'S游泳健身会所(平凉路店),体育休闲服务;运动场馆;游泳馆,平凉路1888号,121.544495,31.269018
脉柯卫星,体育休闲服务;运动场馆;网球场,中山北二路与国康路交叉口东南约120米,121.502205,31.286789
仲益黄兴体育公园,体育休闲服务;运动场馆;网球场,五角场镇双阳北路395号-1(近国顺东路),121.527937,31.296874
同济大学足球场,体育休闲服务;运动场馆;足球场,四平路1239号同济大学(近彰武路),121.500599,31.282574
甜区网球训练营(阿里体育部),体育休闲服务;运动场馆;网球场,隆昌路640号阿里体育四楼网球馆,121.540334,31.279761
上海城市管理职业技术学院军工路校区-教工乒乓房,体育休闲服务;运动场馆;乒乓球馆,共青大道与大通大道交叉口东240米,121.551958,31.325820
黄兴体育运动公园-足球场,体育休闲服务;运动场馆;足球场,双阳北路395弄-1号,121.525140,31.296898
篮球场,体育休闲服务;运动场馆;篮球场馆,荆州路与昆明路交叉口西100米,121.512122,31.261275
同济大学网球场(赤峰路),体育休闲服务;运动场馆;网球场,四平路1239号同济大学,121.501584,31.282734
洛克公园(江湾店)(暂停营业),体育休闲服务;运动场馆;篮球场馆,国和路346号江湾体育场5号门内,121.518043,31.307100
乐旋乒乓球(上海新江湾店),体育休闲服务;运动场馆;乒乓球馆,国浩路179弄新江湾城生活广场17号201室,121.516829,31.335416
新江湾城乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,国权北路与殷行路交叉口西北40米,121.496508,31.329195
复旦大学邯郸路体育场,体育休闲服务;运动场馆;综合体育馆,国定路335号,121.507684,31.296493
传奇篮球训练营(上体学院篮球馆),体育休闲服务;运动场馆;篮球场馆,"长海路399号(长海医院对面,上海体育学院篮球馆)",121.526292,31.313045
麦博乒乓球培训俱乐部(海上海校区),体育休闲服务;运动场馆;乒乓球馆,大连路950号8号楼401室,121.507737,31.265309
乐旋乒乓球(上海上体店),体育休闲服务;运动场馆;乒乓球馆,五角场镇长海路345号上海体育学院综合馆3楼,121.528036,31.310151
正大集团体育馆乒乓房,体育休闲服务;运动场馆;乒乓球馆,邯郸路220号复旦大学邯郸校区复旦大学正大集团体育馆内,121.502479,31.292028
上海体育学院乒乓球训练房,体育休闲服务;运动场馆;乒乓球馆,长海路399号上海体育学院内,121.527709,31.314048
和平花苑游泳池,体育休闲服务;运动场馆;游泳馆,打虎山路出口(鞍山新村地铁站4号口步行320米),121.506791,31.271712
复旦大学南区乒乓房,体育休闲服务;运动场馆;乒乓球馆,政肃路与国权路交叉口西南约220米,121.502477,31.292058
伯远乒乓球培训俱乐部(五角场店),体育休闲服务;运动场馆;乒乓球馆,国顺东路800号东楼409室,121.526694,31.297603
同济大学-乒乓球房,体育休闲服务;运动场馆;乒乓球馆,四平路1239号(同济大学地铁站5号口步行430米),121.503485,31.282171
同济大学四平路校区乒乓球馆,体育休闲服务;运动场馆;乒乓球馆,四平路1239号同济大学四平路校区(近赤峰路),121.503433,31.282209
