上海水产集团龙门食品有限公司,公司企业;公司;公司,军工路2600号(港水路58号)上海水产集团,121.554026,31.329057
奉尚装饰,公司企业;公司;广告装饰,民京路840-2号,121.522487,31.322281
巡安装潢,公司企业;公司;公司|购物服务;专卖店;专营店,渭南路43号,121.539439,31.258305
创想家(上海)实业有限公司,公司企业;公司;公司,军工路100号,121.558223,31.281487
青苹果装饰.设计(杨浦店),公司企业;公司;广告装饰,黄兴路1431-1433号,121.523329,31.282365
琦王花生,公司企业;公司;公司,五角场镇国和路753号世纪联华B1楼,121.521532,31.315890
上海瑶鑫食品销售有限公司,公司企业;公司;公司,双阳路450号,121.531364,31.281864
人人代拍(五角场店),公司企业;公司;公司|汽车服务;汽车服务相关;汽车服务相关|生活服务;生活服务场所;生活服务场所,政通路246号(万达广场对面),121.512087,31.302662
上海意发图文设计有限公司,公司企业;公司;广告装饰|生活服务;摄影冲印店;摄影冲印,五角场镇安波路280号(翔殷路地铁站2号口步行320米),121.533841,31.303756
上海爱沪家政服务有限公司(市家协会员)单位,公司企业;公司;公司,国顺路153号爱沪家政门店,121.513784,31.290742
百姓装潢,公司企业;公司;广告装饰,周家嘴路1901-1号,121.514297,31.265829
匡睿装潢,公司企业;公司;广告装饰,控江路580号1,121.542574,31.286476
润荷装潢(杨浦总部),公司企业;公司;广告装饰,包头南路930-932号,121.538930,31.305299
文文广告(内江路),公司企业;公司;广告装饰,[],121.543812,31.285385
隧道股份上海隧道人力资源管理中心,公司企业;公司;公司|生活服务;生活服务场所;生活服务场所,大连路118号3层(杨树浦路地铁站4号口步行130米),121.516932,31.253644
PEfun电玩体验馆(PS4/5 Switch),公司企业;公司;公司,大学路299号301室(江湾体育场地铁站9号口步行470米),121.507908,31.302998
东风悦达起亚汽车有限公司,公司企业;知名企业;知名企业,通北路589号保利绿地广场17-20F,121.517896,31.261031
锐善装饰,公司企业;公司;广告装饰,控江路1444-2临附近(黄兴路地铁站3号口步行320米),121.524929,31.277229
季豪装饰公司,公司企业;公司;广告装饰,双阳路609号,121.528807,31.287016
奂象装饰设计,公司企业;公司;广告装饰,阜新路184弄3号101室,121.508106,31.279153
中国电信上海公司北外滩分局平凉站,公司企业;公司;电信公司,平凉路1606号,121.540403,31.266177
上海振新物业管理有限公司,公司企业;公司;公司,佳木斯路358号,121.537022,31.295764
中海电信有限公司(内江路),公司企业;公司;电信公司,内江路11号,121.553632,31.273654
上海欧萨评价咨询股份有限公司(平凉路),公司企业;公司;公司,平凉路716实业大厦商务中心5层,121.526198,31.258204
凡佳广告,公司企业;公司;广告装饰,本溪路262号(鞍山新村地铁站1号口步行450米),121.513269,31.275366
上海水产集团龙门食品有限公司,公司企业;公司;公司,军工路2600号(港水路58号)上海水产集团,121.554026,31.329057
奉尚装饰,公司企业;公司;广告装饰,民京路840-2号,121.522487,31.322281
巡安装潢,公司企业;公司;公司|购物服务;专卖店;专营店,渭南路43号,121.539439,31.258305
创想家(上海)实业有限公司,公司企业;公司;公司,军工路100号,121.558223,31.281487
青苹果装饰.设计(杨浦店),公司企业;公司;广告装饰,黄兴路1431-1433号,121.523329,31.282365
琦王花生,公司企业;公司;公司,五角场镇国和路753号世纪联华B1楼,121.521532,31.315890
上海瑶鑫食品销售有限公司,公司企业;公司;公司,双阳路450号,121.531364,31.281864
人人代拍(五角场店),公司企业;公司;公司|汽车服务;汽车服务相关;汽车服务相关|生活服务;生活服务场所;生活服务场所,政通路246号(万达广场对面),121.512087,31.302662
上海意发图文设计有限公司,公司企业;公司;广告装饰|生活服务;摄影冲印店;摄影冲印,五角场镇安波路280号(翔殷路地铁站2号口步行320米),121.533841,31.303756
上海爱沪家政服务有限公司(市家协会员)单位,公司企业;公司;公司,国顺路153号爱沪家政门店,121.513784,31.290742
百姓装潢,公司企业;公司;广告装饰,周家嘴路1901-1号,121.514297,31.265829
匡睿装潢,公司企业;公司;广告装饰,控江路580号1,121.542574,31.286476
润荷装潢(杨浦总部),公司企业;公司;广告装饰,包头南路930-932号,121.538930,31.305299
文文广告(内江路),公司企业;公司;广告装饰,[],121.543812,31.285385
隧道股份上海隧道人力资源管理中心,公司企业;公司;公司|生活服务;生活服务场所;生活服务场所,大连路118号3层(杨树浦路地铁站4号口步行130米),121.516932,31.253644
PEfun电玩体验馆(PS4/5 Switch),公司企业;公司;公司,大学路299号301室(江湾体育场地铁站9号口步行470米),121.507908,31.302998
东风悦达起亚汽车有限公司,公司企业;知名企业;知名企业,通北路589号保利绿地广场17-20F,121.517896,31.261031
锐善装饰,公司企业;公司;广告装饰,控江路1444-2临附近(黄兴路地铁站3号口步行320米),121.524929,31.277229
季豪装饰公司,公司企业;公司;广告装饰,双阳路609号,121.528807,31.287016
奂象装饰设计,公司企业;公司;广告装饰,阜新路184弄3号101室,121.508106,31.279153
中国电信上海公司北外滩分局平凉站,公司企业;公司;电信公司,平凉路1606号,121.540403,31.266177
上海振新物业管理有限公司,公司企业;公司;公司,佳木斯路358号,121.537022,31.295764
中海电信有限公司(内江路),公司企业;公司;电信公司,内江路11号,121.553632,31.273654
上海欧萨评价咨询股份有限公司(平凉路),公司企业;公司;公司,平凉路716实业大厦商务中心5层,121.526198,31.258204
凡佳广告,公司企业;公司;广告装饰,本溪路262号(鞍山新村地铁站1号口步行450米),121.513269,31.275366
上海大桥物业管理有限公司,公司企业;公司;公司,松潘路134号,121.540434,31.261248
上海阳厦物业管理有限公司(松花江路),公司企业;公司;公司,松花江路243号,121.536659,31.293382
遇益贸易有限公司,公司企业;公司;商业贸易,大学路259号201室(江湾体育场地铁站9号口步行380米),121.508609,31.303489
日晟装饰,公司企业;公司;广告装饰,国和路1011号,121.527577,31.318167
中沪红蚂蚁装潢总部,公司企业;公司企业;公司企业,黄兴路1846号3楼,121.519729,31.292490
舒恒装饰设计,公司企业;公司;公司,五角场镇沙岗路474号,121.537521,31.298159
晓纪广告有限公司,公司企业;公司;广告装饰,江浦路街道通北路888号,121.514998,31.265019
室益装潢,公司企业;公司;广告装饰,开鲁路322-8号,121.535260,31.324948
上海凌紫物业管理有限公司(抚顺路),公司企业;公司;公司,抚顺路113号2层,121.519064,31.282088
宋飞装潢,公司企业;公司;广告装饰,开鲁路20-1号,121.542402,31.324882
上海中远物业管理发展有限公司,公司企业;公司;公司,四平路1128、1188号远洋广场24层,121.504716,31.278101
红宝石(控江店),公司企业;公司;公司|餐饮服务;糕饼店;糕饼店|购物服务;专卖店;专营店,控江路建设银行旁(江浦路地铁站2号口步行80米),121.517472,31.274507
于洋装饰(杨浦店),公司企业;公司;广告装饰,黄兴路1423号,121.523375,31.282061
上海园林工程设计有限公司,公司企业;公司;公司,大连路950海上海新城商务楼8号楼16层1605,121.507573,31.265411
富礼德(上海)礼仪服务有限公司,公司企业;公司;公司,国定路335号上海复旦科技园创业中心11层1106,121.508578,31.296968
上海电力大学微程电气设备有限公司,公司企业;公司;公司,平凉路2109号,121.547629,31.271761
上海摄月电子电器有限公司,公司企业;公司;机械电子,大连路970号海上海新城商务楼9号楼1902室,121.507383,31.265939
上海梅林食品有限公司,公司企业;公司;公司,军工路224号,121.558315,31.284381
上海自考网,公司企业;公司;公司,国定路335号复旦大学创业科技园2号楼,121.508474,31.297493
上海浪漫爱都礼仪服务有限公司,公司企业;公司;公司|生活服务;生活服务场所;生活服务场所,大连路1548号莱克商务中心510室,121.503721,31.273406
上海卫百辛集团延吉物业管理有限公司(松花江路分公司),公司企业;公司;公司,松花江路448临附近,121.529246,31.288570
兴兰装潢(黄兴路),公司企业;公司;建筑公司|公司企业;公司;广告装饰,黄兴路1425号-1,121.523348,31.282217
上海恒达装潢工程有限公司,公司企业;公司;广告装饰,军工路1065号800-1620号,121.545902,31.297326
上海日亚船用泵阀制造有限公司,公司企业;公司;公司|购物服务;专卖店;专营店,杨树浦路1149号(丹阳路地铁站2号口步行300米),121.533231,31.253469
翌嘉装潢,公司企业;公司;广告装饰,五角场镇营口路856号(翔殷路地铁站3号口步行340米),121.532133,31.301620
上海昕多装饰,公司企业;公司;公司,市光路1364号上海诚实装潢有限公司,121.541807,31.321753
韵胜装潢,公司企业;公司;广告装饰,周家嘴路2057号,121.515819,31.267262
上海金雁工艺印章有限公司,公司企业;公司;公司,靖宇东路95号,121.539943,31.290815
上海平凉物业管理有限公司物业管理处(南块),公司企业;公司;公司,怀德路580号(平凉路地铁站4号口步行160米),121.525032,31.258540
琼涛装饰,公司企业;公司;广告装饰,军工路300号,121.557172,31.284880
卫百辛(集团)四平物业管理有限公司,公司企业;公司;公司,密云路444弄,121.496472,31.279247
智军装潢(双辽路),公司企业;公司;广告装饰,双辽路157-2(江浦路地铁站6号口步行280米),121.518497,31.270347
上海诚实装潢有限公司,公司企业;公司;广告装饰,市光路1364号,121.541722,31.321717
创新装潢(开鲁路),公司企业;公司;广告装饰,开鲁路302号,121.536766,31.324973
程平装潢,公司企业;公司;广告装饰,控江路控江路652弄小区,121.540862,31.285293
苏邮装潢(锦西路),公司企业;公司;广告装饰,近打虎山路锦西路150弄1号,121.508017,31.273604
爱凡设计装饰,公司企业;公司;广告装饰,黄兴路629-2号附近(黄兴路地铁站4号口步行420米),121.524882,31.278846
上海家豪食品有限公司,公司企业;公司;公司,杨树浦路1056号滨江国际广场2号楼,121.534537,31.254246
上海万正食品有限公司,公司企业;公司;公司,杨树浦路1267号-2楼,121.534488,31.253952
上海强瓴食品销售有限公司茂昌冷库,公司企业;公司;公司,杨树浦路1267号(丹阳路地铁站1号口步行400米),121.534721,31.254282
上海建工二建集团有限公司(河间路),公司企业;公司;建筑公司,河间路2号,121.530978,31.261845
上海爱森肉食品有限公司,公司企业;公司;公司,河间路260号,121.534233,31.265013
上海中远建设(集团)有限公司钢结构分公司,公司企业;公司;公司,四平路1128、1188号远洋广场23层,121.504716,31.278101
上海市政工程设计研究总院(集团)有限公司,公司企业;公司;公司,中山北二路901号(同济大学地铁站5号口步行400米),121.506587,31.285796
上海康丁健身器材有限公司,公司企业;公司;公司,周家嘴路3388号(隆昌路地铁站4号口步行330米),121.541290,31.275959
上海里手厨房设备有限公司,公司企业;公司;公司,控江路810号410室,121.536359,31.283023
浙江中富建筑集团股份有限公司(沪),公司企业;公司;公司,控江路435号乙,121.542642,31.285758
上海艺兰服饰有限公司,公司企业;公司;公司,平凉路2716号航天新亚都市工业园8号楼3层北,121.556763,31.276744
上海中星志成建筑设计有限公司,公司企业;公司;公司,大连路990海上海新城商务楼10号楼3层301-303、305-309,121.507338,31.266478
上海世珈生物科技有限公司,公司企业;公司;公司,平凉路2716号航天新亚都市工业园1号楼2层,121.555887,31.276810
上海正正生物技术有限公司,公司企业;公司;网络科技,国泰路11号复旦科技园大厦1108,121.507796,31.287912
上海环昱建筑消防工程有限公司(大连路),公司企业;公司;公司,大连路970号海上海新城商务楼9号楼1907室,121.507383,31.265939
上海文誉电子产品有限公司,公司企业;公司;机械电子,宁武路269号长白经济园区宁武工业园4号楼2层,121.544455,31.268048
上海沪东船舶机电有限公司,公司企业;公司;机械电子,济宁路33-35,121.520885,31.259666
上海诚实装潢有限公司,公司企业;公司;广告装饰,市光路1364号,121.541722,31.321717
创新装潢(开鲁路),公司企业;公司;广告装饰,开鲁路302号,121.536766,31.324973
程平装潢,公司企业;公司;广告装饰,控江路控江路652弄小区,121.540862,31.285293
苏邮装潢(锦西路),公司企业;公司;广告装饰,近打虎山路锦西路150弄1号,121.508017,31.273604
全而廉(殷行路店),购物服务;综合市场;果品市场|公司企业;公司;公司,殷行路652号(欣都商务宾馆旁),121.530651,31.328834
爱凡设计装饰,公司企业;公司;广告装饰,黄兴路629-2号附近(黄兴路地铁站4号口步行420米),121.524882,31.278846
上海家豪食品有限公司,公司企业;公司;公司,杨树浦路1056号滨江国际广场2号楼,121.534537,31.254246
上海万正食品有限公司,公司企业;公司;公司,杨树浦路1267号-2楼,121.534488,31.253952
上海强瓴食品销售有限公司茂昌冷库,公司企业;公司;公司,杨树浦路1267号(丹阳路地铁站1号口步行400米),121.534721,31.254282
上海建工二建集团有限公司(河间路),公司企业;公司;建筑公司,河间路2号,121.530978,31.261845
上海爱森肉食品有限公司,公司企业;公司;公司,河间路260号,121.534233,31.265013
上海中远建设(集团)有限公司钢结构分公司,公司企业;公司;公司,四平路1128、1188号远洋广场23层,121.504716,31.278101
新玛达食品贸易有限公司,公司企业;公司;公司,军工路127号附近,121.557239,31.281753
上海中瑞建设集团有限公司,公司企业;公司;建筑公司,黄兴路1728号东方蓝海国际广场2号楼8楼,121.521234,31.289947
上海市政工程设计研究总院(集团)有限公司,公司企业;公司;公司,中山北二路901号(同济大学地铁站5号口步行400米),121.506587,31.285796
上海三益医疗用品有限公司,公司企业;公司;医药公司,宁国路199-1号上海市东经济园区,121.536816,31.264070
上海康丁健身器材有限公司,公司企业;公司;公司,周家嘴路3388号(隆昌路地铁站4号口步行330米),121.541290,31.275959
上海里手厨房设备有限公司,公司企业;公司;公司,控江路810号410室,121.536359,31.283023
浙江中富建筑集团股份有限公司(沪),公司企业;公司;公司,控江路435号乙,121.542642,31.285758
上海艺兰服饰有限公司,公司企业;公司;公司,平凉路2716号航天新亚都市工业园8号楼3层北,121.556763,31.276744
上海中星志成建筑设计有限公司,公司企业;公司;公司,大连路990海上海新城商务楼10号楼3层301-303、305-309,121.507338,31.266478
上海世珈生物科技有限公司,公司企业;公司;公司,平凉路2716号航天新亚都市工业园1号楼2层,121.555887,31.276810
上海正正生物技术有限公司,公司企业;公司;网络科技,国泰路11号复旦科技园大厦1108,121.507796,31.287912
上海环昱建筑消防工程有限公司(大连路),公司企业;公司;公司,大连路970号海上海新城商务楼9号楼1907室,121.507383,31.265939
上海文誉电子产品有限公司,公司企业;公司;机械电子,宁武路269号长白经济园区宁武工业园4号楼2层,121.544455,31.268048
上海沪东船舶机电有限公司,公司企业;公司;机械电子,济宁路33-35,121.520885,31.259666
森联木业,公司企业;公司;公司,五角场镇军工路1300号,121.547650,31.304968
杨浦区公共租赁住房运营管理有限公司租赁服务部,公司企业;公司;公司,锦州湾路189号,121.539139,31.267205
上海水成环保科技有限公司,公司企业;公司;公司,隆昌路588号复旦软件园2号楼15楼,121.543146,31.276197
上海欣海报关有限公司,公司企业;公司;公司,平凉路1000号天科国际大厦14楼,121.532326,31.260244
东方大学城物业公司复旦大学北区学生公寓物业管理中心,公司企业;公司;公司,武川路78弄73号,121.496630,31.300762
上海电力杭州路仓库,公司企业;公司;公司,杭州路925号,121.547322,31.269411
上海爱姆意机电设备连锁有限公司(黑山南路),公司企业;公司;机械电子,翔殷路888号靠近黑山南路,121.523588,31.303448
上海美一建筑装潢工程有限公司,公司企业;公司;建筑公司,世界路91-1号附近,121.525560,31.318929
上海兰格涂料有限公司(四平路),公司企业;公司;公司,四平路1128、1188号远洋广场1808,121.504716,31.278101
名威集团,公司企业;公司;公司,大连路990海上海新城商务楼10号楼6层608-609,121.507338,31.266478
上海兆春广告有限公司,公司企业;公司;广告装饰,五角场街道国顺东路22号202室,121.541446,31.304577
上海三湘物业服务有限公司,公司企业;公司;公司,国霞路399弄6号,121.504936,31.316434
上海源泉物业管理有限公司,公司企业;公司;公司,源泉路与万福路交叉口西北60米,121.530054,31.278625
旭辉江湾墅物业,公司企业;公司;公司,民府路1258弄62号,121.498918,31.314675
酾隶湘装饰,公司企业;公司;公司,昆明路596号荣广商务中心C区2号楼208室,121.513786,31.261305
银亿物业管理有限公司,公司企业;公司;公司,民府路1199弄107号,121.498080,31.315420
上海鼎族房地产经纪有限公司,公司企业;公司;公司,黄兴路1818号海上财智商务中心2号办公楼,121.519943,31.292114
吉星物业,公司企业;公司;公司,中原路国和路1049号105室,121.531038,31.318145
德国大陆集团亚洲总部,公司企业;公司;公司,昆明路518号北美广场A座22层,121.512432,31.260044
上海一丹印刷有限公司,公司企业;公司;公司,国顺东路800号上海800艺术区B210,121.524412,31.293883
上海佳泰房产开发经营有限公司,公司企业;公司;公司,营口路825号企航商务301-302,121.531623,31.300536
万都汽车空调公司,公司企业;公司;公司,吉林路25-1,121.520128,31.261667
上海少立教育科技有限公司,公司企业;公司;公司,中山北二路1121号同济科技大厦702室,121.504223,31.286841
金易久大酒业公司,公司企业;公司;公司,国定路323号3号楼9层,121.508797,31.296271
上海恒景园林有限公司,公司企业;公司;公司,纪念路8号3号楼307室,121.493153,31.299275
上海宇天投影机维修网络科技有限公司,公司企业;公司;公司,四平路地铁站2号口步行190米,121.503633,31.273476
南通四建上海总部,公司企业;公司;建筑公司,佳木斯路353号白玉兰环保广场2期23楼,121.535385,31.293704
上海新世纪表业有限公司(榆林路),公司企业;公司;公司,平凉路街道榆林路200号(杨树浦路地铁站4号口步行310米),121.517361,31.254455
上海杨浦城市建设投资有限公司,公司企业;公司;公司|金融保险服务;金融保险服务机构;金融保险机构,五角场镇营口路798号,121.532337,31.297895
上海易润机械设备有限公司,公司企业;公司;机械电子,邯郸路98号甲无锡大厦1603室,121.494744,31.294619
上海罗曼企业发展有限公司,购物服务;家居建材市场;灯具瓷器市场|公司企业;公司;公司,黄兴路1503号,121.522544,31.284009
明园村物业管理服务处,公司企业;公司;公司,霍山路与怀德路交叉口西南80米,121.522633,31.261934
爱回收公司,公司企业;公司;公司,政立路489号国正中心2号楼7层,121.505878,31.308988
友苏物业,公司企业;公司;公司,殷行街道中原路282号友苏物业,121.532279,31.319802
凰球家园物业,公司企业;公司;公司,国顺东路249-1号(黄兴公园地铁站2号口步行340米),121.533181,31.298312
上海必惠翻译有限公司杨浦店,公司企业;公司;公司,中环路,121.508082,31.297564
上海同科物业管理有限公司,公司企业;公司;公司,彰武路67号,121.510714,31.281184
上海巴士悦信物流发展有限公司,公司企业;公司;公司,通北路729号高和云峰大厦五楼上海巴士悦信有限公司,121.515304,31.264150
上海杨房物业管理有限公司国顺路管理处,公司企业;公司;公司,国顺路国顺路117弄小区北侧,121.516220,31.290334
上海生越广告有限公司,公司企业;公司;公司,东外滩共青路400号,121.561684,31.288018
上海浦罡物业管理有限公司,公司企业;公司;公司,双阳路160弄39号,121.535365,31.273810
上海鞍钢钢材加工有限公司(民星路),公司企业;公司;公司,民星路162号,121.550288,31.312529
精武模型,公司企业;公司;公司|购物服务;专卖店;专营店|生活服务;生活服务场所;生活服务场所,五角场镇翔殷路121弄7-9号楼,121.501946,31.279618
上海展清建筑装饰工程有限公司,公司企业;公司;公司,济宁路356号(平凉路地铁站1号口步行350米),121.526669,31.262174
I DO 100创客,公司企业;公司;公司,四平路1779号复旦科技园-副楼100,121.508837,31.287806
杜氏设计装饰,公司企业;公司;广告装饰,抚顺路255-2,121.514580,31.279780
上海天纵网络有限公司,公司企业;公司;网络科技,伟德路6号云海大厦10层1005,121.508740,31.304232
上海劲强体育用品有限公司,公司企业;公司;公司,营口路766-1、768号6层,121.533195,31.296093
上海帮邦通达医疗器械有限公司,公司企业;公司;公司,国权北路1688弄25号1002-D1003A室,121.502053,31.338623
上海迅立达科技集团,公司企业;公司;商业贸易,国权北路1688弄68号508室湾谷科技园B5,121.502997,31.341913
元气物联节能科技(上海)有限公司,公司企业;公司;公司,隆昌路588号复旦软件园2号楼21楼2103室,121.543456,31.276238
上海芮鸥莱福文化传媒有限公司,公司企业;公司;公司,松花江路201号1311室,121.539510,31.294963
上海企保宝科技发展有限公司,公司企业;公司;网络科技,纪念路8号上海财大国家科技园·金融谷6号楼206,121.491652,31.298257
上海睿公馆(国安路),公司企业;公司;公司,国安路188号俪公馆KTV(原上海睿),121.505175,31.311112
纯沁空气研发体验中心Garden House,公司企业;公司;公司,国权北路1566弄斐迪园E10南一栋纯沁空气研发体验中心GardenHouse,121.500542,31.336851
小宇宙指挥部,公司企业;公司;公司,淞沪路303号6层(江湾体育场地铁站9号口旁),121.512275,31.304794
上海学而信教育科技有限公司,公司企业;公司;公司,政恒路66号凯迪立方大厦2幢706,121.507295,31.310860
珠海星云智联科技有限公司上海第一分公司,公司企业;公司;公司,黄兴路2218号(五角场地铁站5号口步行220米),121.517131,31.299153
怡窠家居设备(上海)有限公司,公司企业;公司;公司,政立路1588弄正文花园南区28号308室,121.488513,31.306912
度而资产,公司企业;公司;公司,飞虹路568弄41号,121.507794,31.267402
上海安合网络科技有限公司,公司企业;公司;公司,三门路200号1幢712室,121.507265,31.311250
上海惠恩社区养老服务有限公司,公司企业;公司;公司,锦西路78号乙,121.511548,31.276005
POLYV保利威,公司企业;公司;公司,隆昌路619号城市概念软件园2号楼A11,121.540416,31.274988
上海里图数字科技有限公司,公司企业;公司;公司,国霞路458弄星汇广场7幢5层506,121.505742,31.317408
诗与远方(上海)网络科技有限公司,公司企业;公司;网络科技,国定东路200号1号楼3层,121.519298,31.298535
江南气体,公司企业;公司;公司,黄兴路1511号,121.522475,31.284266
会议灯光音响视频av设备租赁公司,公司企业;公司;公司,恒仁路350号,121.522853,31.314696
IVESC上海杨浦基地,公司企业;公司;公司,平凉路988号3号楼3202,121.531002,31.259631
上海健叶商贸有限公司,公司企业;公司;商业贸易,国安路386号INNO创智A幢410,121.504798,31.314757
丰禧盛餐饮管理(上海)有限公司,公司企业;公司;公司,国权北路1688号湾谷科技园A4座1501,121.505386,31.343474
