上海第二皮鞋厂,购物服务;服装鞋帽皮具店;服装鞋帽皮具店|公司企业;公司企业;公司企业,黄兴路987号(黄兴路地铁站4号口步行480米),121.524602,31.279321
上海摄月电子电器有限公司,公司企业;公司;机械电子,大连路970号海上海新城商务楼9号楼1902室,121.507383,31.265939
上海电车厂(许昌路),公司企业;工厂;工厂,许昌路676号(平凉路地铁站5号口步行260米),121.523192,31.259649
上海长阳木材厂(木制品分厂),公司企业;工厂;工厂,共青路330弄1号,121.563701,31.285238
上海飞达羽绒服装总厂厂家旗舰店,公司企业;工厂;工厂|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,延吉中路105号,121.531917,31.284079
上海名君纺织服装有限公司,公司企业;公司;公司,周家嘴路4222号,121.551661,31.283991
上海艺兰服饰有限公司,公司企业;公司;公司,平凉路2716号航天新亚都市工业园8号楼3层北,121.556763,31.276744
上海文誉电子产品有限公司,公司企业;公司;机械电子,宁武路269号长白经济园区宁武工业园4号楼2层,121.544455,31.268048
上海一丹印刷有限公司,公司企业;公司;公司,国顺东路800号上海800艺术区B210,121.524412,31.293883
上海三冠钢铁有限公司退管会(原新沪钢铁厂),公司企业;工厂;工厂,昆明路572号(大连路地铁站1号口步行390米),121.513666,31.261168
上海肥皂厂,公司企业;公司企业;公司企业,大桥街道杨树浦路武路知大厦2300号旁,121.549054,31.265566
上海电器成套厂军工路厂区,公司企业;工厂;工厂,军工路与长阳路交叉口东南约60米,121.558523,31.280363
上海力锋机械厂,公司企业;工厂;工厂,海州路280弄8号,121.551514,31.269756
4米数控不锈钢剪折刨槽加工厂,公司企业;工厂;工厂,内江路9号院内,121.554265,31.273141
慧峰金属天花吊顶材料厂,公司企业;公司企业;公司企业,杨树浦路与松潘路交叉口南约40米,121.541963,31.259044
蓝探新材料科技(上海)有限公司,公司企业;工厂;工厂,临青路188号A6栋102室,121.542790,31.265066
光合制茶,公司企业;工厂;工厂,安亭镇联西路98号(江湾体育场地铁站2号口步行350米),121.516442,31.301338
正门柴油机厂,公司企业;公司;冶金化工,军工路2636号,121.544493,31.329576
纺印利丰印刷厂,公司企业;公司;公司,隆昌路399-401号(隆昌路地铁站3号口步行360米),121.545471,31.271589
上海制伞六厂,公司企业;公司企业;公司企业,控江路1434号(黄兴路)(黄兴路地铁站3号口步行270米),121.525357,31.277604
东风螺杆厂,公司企业;工厂;工厂,长白新村街道军工路911号,121.546795,31.295790
上海螺钉厂,公司企业;公司企业;公司企业,政立路827弄1号(上海财经大学地铁站4号口步行140米),121.494308,31.308234
绍兴锡箔厂,公司企业;工厂;工厂,隆昌路412号(隆昌路地铁站3号口步行360米),121.545779,31.271760
上海市东区水质净化厂,公司企业;工厂;工厂,河间路1283号,121.548654,31.276719
上海电话线路器材总厂,公司企业;工厂;工厂,五角场镇三门路1号,121.516838,31.311799
上海第二皮鞋厂,购物服务;服装鞋帽皮具店;服装鞋帽皮具店|公司企业;公司企业;公司企业,黄兴路987号(黄兴路地铁站4号口步行480米),121.524602,31.279321
上海摄月电子电器有限公司,公司企业;公司;机械电子,大连路970号海上海新城商务楼9号楼1902室,121.507383,31.265939
上海电车厂(许昌路),公司企业;工厂;工厂,许昌路676号(平凉路地铁站5号口步行260米),121.523192,31.259649
上海长阳木材厂(木制品分厂),公司企业;工厂;工厂,共青路330弄1号,121.563701,31.285238
上海飞达羽绒服装总厂厂家旗舰店,公司企业;工厂;工厂|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,延吉中路105号,121.531917,31.284079
上海名君纺织服装有限公司,公司企业;公司;公司,周家嘴路4222号,121.551661,31.283991
上海艺兰服饰有限公司,公司企业;公司;公司,平凉路2716号航天新亚都市工业园8号楼3层北,121.556763,31.276744
上海文誉电子产品有限公司,公司企业;公司;机械电子,宁武路269号长白经济园区宁武工业园4号楼2层,121.544455,31.268048
上海一丹印刷有限公司,公司企业;公司;公司,国顺东路800号上海800艺术区B210,121.524412,31.293883
上海三冠钢铁有限公司退管会(原新沪钢铁厂),公司企业;工厂;工厂,昆明路572号(大连路地铁站1号口步行390米),121.513666,31.261168
上海肥皂厂,公司企业;公司企业;公司企业,大桥街道杨树浦路武路知大厦2300号旁,121.549054,31.265566
上海电器成套厂军工路厂区,公司企业;工厂;工厂,军工路与长阳路交叉口东南约60米,121.558523,31.280363
上海力锋机械厂,公司企业;工厂;工厂,海州路280弄8号,121.551514,31.269756
4米数控不锈钢剪折刨槽加工厂,公司企业;工厂;工厂,内江路9号院内,121.554265,31.273141
慧峰金属天花吊顶材料厂,公司企业;公司企业;公司企业,杨树浦路与松潘路交叉口南约40米,121.541963,31.259044
蓝探新材料科技(上海)有限公司,公司企业;工厂;工厂,临青路188号A6栋102室,121.542790,31.265066
光合制茶,公司企业;工厂;工厂,安亭镇联西路98号(江湾体育场地铁站2号口步行350米),121.516442,31.301338
正门柴油机厂,公司企业;公司;冶金化工,军工路2636号,121.544493,31.329576
纺印利丰印刷厂,公司企业;公司;公司,隆昌路399-401号(隆昌路地铁站3号口步行360米),121.545471,31.271589
上海制伞六厂,公司企业;公司企业;公司企业,控江路1434号(黄兴路)(黄兴路地铁站3号口步行270米),121.525357,31.277604
东风螺杆厂,公司企业;工厂;工厂,长白新村街道军工路911号,121.546795,31.295790
上海螺钉厂,公司企业;公司企业;公司企业,政立路827弄1号(上海财经大学地铁站4号口步行140米),121.494308,31.308234
绍兴锡箔厂,公司企业;工厂;工厂,隆昌路412号(隆昌路地铁站3号口步行360米),121.545779,31.271760
上海市东区水质净化厂,公司企业;工厂;工厂,河间路1283号,121.548654,31.276719
上海电话线路器材总厂,公司企业;工厂;工厂,五角场镇三门路1号,121.516838,31.311799
上海公共安全器材厂,公司企业;工厂;工厂,五角场镇民京路918号,121.523594,31.322719
上海聚视电子技术有限公司,公司企业;公司;机械电子,杨树浦路3025号东1楼105室,121.558656,31.273131
上海船厂修船分厂,公司企业;工厂;工厂,杨树浦路640号,121.522895,31.252208
上海沪太印刷包装实业公司,公司企业;公司;公司,民星路260-2号,121.544792,31.312049
上海烟草集团有限责任公司上海卷烟厂,公司企业;工厂;工厂,长阳路787(江浦公园地铁站3号口步行460米),121.519861,31.26468
上海苏艺窗帘绣品厂,公司企业;工厂;工厂,延吉中路95-1号,121.532512,31.284015
上海光学仪器一厂,公司企业;工厂;工厂,凤城路赵家宅16号B304室,121.524072,31.273467
上海千岗电子科技有限公司,公司企业;公司;网络科技,控江路2061五环大厦东座7层708,121.507971,31.271573
上海华艺纺织制品厂,公司企业;工厂;工厂,平凉路2716号航天新亚都市工业园8号楼3层北,121.556119,31.277531
上海伏凌电子商务有限公司,公司企业;公司;网络科技,营口路825号企航商务604,121.531623,31.300536
上海水表厂(许昌路),公司企业;工厂;工厂,许昌路280号1楼,121.526131,31.253675
上海涵德印务有限公司(涵德坊),公司企业;公司;公司,国权路525号复华大楼副楼底层,121.503575,31.293652
上海蓝森服饰有限公司,公司企业;公司;公司,控江路2061五环大厦东座7层712,121.507971,31.271573
上海嘉尔贝电子科技有限公司,公司企业;公司;机械电子,营口路825号企航商务409,121.531623,31.300536
上海戏具工艺品厂,公司企业;工厂;工厂,隆昌路39号2楼,121.551171,31.267998
中华造船厂,公司企业;工厂;工厂,共青路130号(复兴岛地铁站2号口步行500米),121.563,31.276571
上海敏杰电子有限责任公司,公司企业;公司;机械电子,长阳路1441号海运大厦312室,121.530037,31.267714
上海制皂厂,公司企业;工厂;工厂|公司企业;公司;公司,杨树浦路2300-2310号上海知识产权园,121.549252,31.265748
上海卷烟厂,公司企业;工厂;工厂,长阳路733号(近通北路),121.518048,31.263231
上海卷烟厂许昌路车间,公司企业;工厂;工厂,昆明路988号(江浦公园地铁站3号口步行460米),121.519888,31.264898
上海君和电子有限公司,公司企业;公司;机械电子,邯郸路98号甲无锡大厦2001室,121.494744,31.294619
上海电缆厂有限公司,公司企业;工厂;工厂,军工路1076号,121.552557,31.297565
上海虬江机械厂,公司企业;公司;机械电子,长海路街道虬江码头路5号,121.555547,31.310704
季候风服饰有限公司,公司企业;公司;公司,延吉东路143号5号楼3楼,121.545119,31.292557
上海德颂电子有限公司,公司企业;公司;公司,龙江路214号2楼(丹阳路地铁站4号口步行280米),121.529504,31.256256
上海岳隆电子科技有限公司,公司企业;公司企业;公司企业,临青路188号6号楼a62楼,121.542847,31.265186
上海工具厂有限公司复杂刀具厂,公司企业;公司;冶金化工,军工路1076号,121.549758,31.297123
上海联升电子有限公司,公司企业;公司;机械电子,国顺东路800号上海800艺术区B104,121.524412,31.293883
复旦大学印刷厂,公司企业;工厂;工厂,邯郸路220号复旦大学邯郸校区,121.502894,31.294358
同济大学机电厂,公司企业;工厂;工厂,赤峰路190号,121.497508,31.282709
上海五角厂,公司企业;公司;冶金化工,邯郸路600号(江湾体育场地铁站4号口步行80米),121.514505,31.300884
上海建工第五构件厂,公司企业;公司企业;公司企业,黎平路204号1楼,121.558995,31.278834
上海神若电子设备有限公司,公司企业;公司;公司,隆昌路55号荣丰园区2号楼二楼,121.549819,31.267611
上海佳杰凯机械厂,公司企业;工厂;工厂,宁武路269号长白-宁武经济园9号楼1楼,121.544458,31.268184
上海亿道电子技术有限公司,公司企业;公司;公司,国定路335号2号楼1005室,121.508261,31.297305
上海冉青电子科技有限公司,公司企业;公司;公司,松花江路251弄1号白玉兰环保广场2号楼9层,121.535999,31.292950
华东建筑机械制造厂,公司企业;公司;机械电子|公司企业;工厂;工厂,闸殷路86号,121.528802,31.334603
上海睿法电子科技有限公司,公司企业;公司;机械电子,长阳路2467号铭大创意广场铭辞楼505-507室,121.544091,31.276234
上海威狮特殊刃具厂,公司企业;公司企业;公司企业,南翔殷路81-1,121.552603,31.305656
上海星悦电子科技有限公司,公司企业;公司;机械电子,龙江路214号8号楼4楼(丹阳路地铁站4号口步行320米),121.529788,31.256170
上海晶澳玻璃制品有限公司,公司企业;公司;公司,黄兴路280弄-6号,121.530667,31.273948
航海图书印刷厂,公司企业;工厂;工厂,共青路136号附近,121.562522,31.278223
